nsites,Chemsys,material_id,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_atoms,formation_energy_per_atom,energy_above_hull
20,Cr-O-Tm,mp-777295,FM,11.9999998,0.056334164,0.59999999,-3.247408514,0
12,Cr-O-Tm,mp-22647,FM,2.0000002,0.013175592,0.166666683,-2.789211074,0
6,Fe-Tm,mp-571183,FiM,7.3161317,0.077205019,1.219355283,-0.140893068,0
12,Fe-Tm,mp-1103015,FiM,16.1462388,0.09085786,1.3455199,-0.112559291,0
12,B-Fe-Tm,mp-1102205,FiM,15.274169,0.099183557,1.272847417,-0.257566533,0
36,Fe-P-Tm,mp-1201193,FiM,5.8918188,0.013516577,0.163661633,-0.749677407,0
4,Ga-Tm,mp-1065301,FM,0.3846031,0.004263164,0.096150775,-0.735771058,0
4,Co-Lu-Tm,mp-980669,FiM,0.831149,0.011764263,0.20778725,-0.237515957,0
6,Mg-Tm,mp-1187676,FM,0.4106063,0.002743587,0.068434383,-0.063338973,0
13,Mn-Tm,mp-2751309,FiM,7.0049483,0.034790059,0.538842177,-0.092649796,0
13,Mn-Tm,mp-980811,FiM,2.8367662,0.017824755,0.218212785,-0.014119486,0
32,Mn-O-Tm,mp-1207725,FM,28.0000021,0.08236277,0.875000066,-2.660034672,0
24,B-Mn-Tm,mp-1207706,FiM,7.1037917,0.031541547,0.295991321,-0.687556929,0
30,Mn-O-Tm,mp-554211,FM,23.9999996,0.066631555,0.799999987,-3.098161969,0
12,Ni-Tm,mp-1102684,FiM,2.2676002,0.013818351,0.188966683,-0.446105121,0
6,Ni-Tm,mp-11526,FiM,1.8538819,0.023845478,0.308980317,-0.33831419,0
4,Pb-Rh-Tm,mp-865787,FM,0.8555573,0.01167473,0.213889325,-0.585495602,0
4,Rh-Sn-Tm,mp-865252,FM,0.7648062,0.010874054,0.19120155,-0.835653771,0
6,Ge-Ti-Tm,mp-15293,FiM,0.9529266,0.007831131,0.1588211,-0.695894859,0
20,O-Tm-V,mp-755258,FM,8.0000001,0.036579152,0.400000005,-3.320021488,0
6,Sb-Tm-Zr,mp-567807,FM,0.6778142,0.004576886,0.112969033,-0.88293499,0
46,Al-Cr-U,mp-1199103,FM,1.9522055,0.002637769,0.04243925,-0.131455151,0
46,Al-U-V,mp-17188,AFM,0.0005527,7.48E-07,0.000012,-0.219807927,0
13,Al-Cu-U,mp-7248,FM,3.1121726,0.015921088,0.239397892,-0.2100988,0
13,Al-Fe-U,mp-4606,FiM,4.2920316,0.022618264,0.330156277,-0.316695899,0
26,Al-Fe-U,mp-20548,FiM,5.1282362,0.012946745,0.197239854,-0.264105297,0
26,Al-Ru-U,mp-1193796,FM,5.4402394,0.013019545,0.209239977,-0.505896984,0
14,Al-C-U,mp-2011402,FM,5.1517766,0.029473226,0.367984043,-0.347114244,0
14,Al-C-U,mp-568155,FM,2.2446027,0.012960699,0.160328764,-0.179696288,0
84,B-H-U,mp-27350,FM,7.9999999,0.011051144,0.095238094,-0.201802024,0
36,B-Ru-U,mp-15355,FM,7.3421625,0.017493719,0.203948958,-0.497272021,0
10,Co-Ge-U,mp-1079975,FiM,3.1619448,0.020201941,0.31619448,-0.338955446,0
10,Co-P-U,mp-611623,FiM,2.1569041,0.015537943,0.21569041,-0.89873785,0
5,Co-Si-U,mp-21429,FiM,0.4335406,0.005875792,0.08670812,-0.529430876,0
9,C-Cr-U,mp-2971,FiM,2.7678641,0.028683452,0.307540456,-0.168621109,0
5,Cu-P-U,mp-21478,FM,2.0023084,0.023801375,0.40046168,-0.727673094,0
5,Cu-Si-U,mp-22374,FM,2.6616714,0.03370843,0.53233428,-0.435005469,0
9,B-Fe-U,mp-1087505,FM,2.0608254,0.026341446,0.2289806,-0.517087164,0
5,Fe-P-U,mp-570631,FiM,1.3857053,0.020440147,0.27714106,-0.792370404,0
17,Fe-P-U,mp-21053,FM,1.9996649,0.008645192,0.117627347,-0.544434024,0
5,Fe-Si-U,mp-20924,FiM,1.59141,0.021903429,0.318282,-0.494117358,0
13,Fe-Ga-U,mp-643092,FiM,11.6712528,0.062693388,0.897788677,-0.227302078,0
14,Mn-P-U,mp-1103857,AFM,0.0074225,3.52E-05,0.000530179,-0.580403127,0
5,Ge-Mn-U,mp-20341,FiM,4.5527825,0.048821478,0.9105565,-0.217481785,0
15,Mo-S-U,mp-21338,FiM,2.1617228,0.007921936,0.144114853,-0.994313171,0
14,Ni-P-U,mp-20048,FiM,2.5352882,0.014114903,0.181092014,-0.677938095,0
136,O-P-U,mp-1202567,FM,21.6048809,0.011194792,0.158859418,-2.836625028,0
34,O-P-U,mp-2767094,FM,4,0.008887485,0.117647059,-2.617999142,0
18,P-S-U,mp-20326,FM,4.0000004,0.008442945,0.222222244,-0.961369835,0
5,Au-Si-U,mp-5510,FM,2.5934223,0.027837868,0.51868446,-0.23593734,0
10,Ir-Si-U,mp-22758,FM,4.7120169,0.028074088,0.47120169,-0.80080961,0
5,Ni-Si-U,mp-20596,FiM,1.9203573,0.025817126,0.38407146,-0.547429826,0
5,Os-Si-U,mp-5786,FiM,2.053533,0.024620915,0.4107066,-0.515127342,0
5,Pd-Si-U,mp-4793,FM,2.5694261,0.029854536,0.51388522,-0.734372137,0
10,Pt-Si-U,mp-21101,FM,4.8157484,0.027733551,0.48157484,-0.747980082,0
5,Rh-Si-U,mp-5556,FM,2.1763068,0.026537728,0.43526136,-0.965334111,0
5,Ru-Si-U,mp-3388,FiM,2.3267093,0.028087759,0.46534186,-0.620301726,0
46,Co-U-Zn,mp-1202337,FiM,4.5978569,0.006619421,0.099953411,-0.094821503,0
46,Ir-U-Zn,mp-1203280,FM,4.8809606,0.006943663,0.106107839,-0.157465589,0
46,Rh-U-Zn,mp-1198503,FM,4.7008118,0.006473549,0.102191561,-0.18413699,0
46,Ru-U-Zn,mp-1199869,FiM,4.6029983,0.006375213,0.10006518,-0.130074177,0
54,Ni-U,mp-567950,FiM,15.4584572,0.01903346,0.286267726,-0.250923755,0
31,Se-U,mp-1217494,FM,26.0000001,0.033784696,0.838709681,-1.471896161,0
47,Rh-Se-U,mp-37167,FiM,22.0012927,0.017131969,0.468112611,-1.338264492,0
48,O-U,mp-674332,FiM,0.1628535,0.000238032,0.003392781,-3.642409971,0
28,Al-Ir-U,mp-1207966,FM,9.3896807,0.020072436,0.335345739,-0.627252994,0
8,Al-Si-U,mp-1216639,FM,4.088963,0.028378845,0.511120375,-0.295283589,0
29,B-Co-U,mp-541853,FiM,23.3710443,0.079471668,0.805898079,-0.257445067,0
8,In-Sn-U,mp-1217050,FM,4.7203569,0.023460683,0.590044613,-0.085578626,0
11,Ni-Si-U,mp-1207979,FM,4.7155365,0.02806274,0.428685136,-0.470882304,0
18,Al-C-U,mp-8894,FM,2.4913581,0.010676819,0.138408783,-0.170522934,0
5,As-N-U,mp-3583,FM,2.9999998,0.034607101,0.59999996,-1.628152048,0
4,As-S-U,mp-1216688,FM,5.4506266,0.057937323,1.36265665,-1.479453193,0
8,As-Se-U,mp-1173089,FM,11.4593176,0.056251957,1.4324147,-0.990185982,0
36,B-Mo-U,mp-1195876,FiM,3.1514452,0.008107269,0.087540144,-0.568251885,0
5,Bi-N-U,mp-27468,FiM,3.0640524,0.031731883,0.61281048,-1.441595132,0
20,C-U,mp-2625,FM,11.5202049,0.04361995,0.576010245,-0.123616129,0
4,C-N-U,mp-1216828,FM,2.9527015,0.048845588,0.738175375,-0.807235216,0
4,C-S-U,mp-1216673,FM,4.2018097,0.056417517,1.050452425,-0.877822502,0
9,Cl-O-U,mp-27661,FM,1.0017863,0.0041751,0.111309589,-2.703842403,0
21,Co-P-U,mp-1187852,FiM,9.0062326,0.035817839,0.428868219,-0.646628968,0
12,Co-Ge-U,mp-1102473,FM,2.8952626,0.016386645,0.241271883,-0.357189508,0
12,Co-Si-U,mp-1102105,FM,2.0519025,0.01199544,0.170991875,-0.464442075,0
20,Co-Si-U,mp-21178,FM,0.337841,0.001143106,0.01689205,-0.498962372,0
11,As-Cu-U,mp-28687,FM,3.6923644,0.019068566,0.335669491,-0.358703418,0
22,F-U,mp-20276,FM,5.9999999,0.019967137,0.272727268,-3.91458326,0
21,Fe-P-U,mp-865419,FiM,3.286336,0.012947918,0.15649219,-0.679940526,0
10,Fe-Sn-U,mp-21357,FiM,2.8228903,0.015020527,0.28228903,-0.151027228,0
12,Fe-Ge-U,mp-20917,FiM,3.8019168,0.020365914,0.3168264,-0.266671071,0
20,Fe-Si-U,mp-1105639,FiM,4.3104533,0.014563128,0.215522665,-0.472293472,0
18,Ge-Mo-U,mp-541491,FiM,8.8383966,0.027324824,0.491022033,-0.339082733,0
11,In-Rh-U,mp-1095324,FM,5.7499779,0.021880555,0.522725264,-0.367498102,0
10,In-Ir-U,mp-1079584,FiM,7.6396259,0.036012853,0.76396259,-0.465401857,0
20,In-Pt-U,mp-1188266,FM,15.8116334,0.037254854,0.79058167,-0.539949538,0
10,In-Rh-U,mp-646609,FiM,8.0134808,0.038058864,0.80134808,-0.593079811,0
5,C-Ir-U,mp-6940,FiM,2.6336814,0.034506947,0.52673628,-0.341611685,0
21,Mn-P-U,mp-17988,FiM,13.4605311,0.045913292,0.640977671,-0.657587022,0
12,Mn-Si-U,mp-1207954,FiM,4.8844459,0.026036713,0.407037158,-0.290353189,0
40,Mn-Si-U,mp-21531,FiM,6.1349783,0.010167767,0.153374458,-0.441554271,0
6,Mn-N-U,mp-570800,FiM,1.5618125,0.020146708,0.260302083,-1.349434214,0
40,N-U,mp-22387,FM,24.0000001,0.03902067,0.600000003,-1.747005365,0
36,Ge-Nb-U,mp-21813,FM,20.4448366,0.02958577,0.567912128,-0.436537332,0
21,As-Ni-U,mp-865508,FM,4.9947915,0.017225668,0.237847214,-0.395080241,0
8,Ge-Si-V,mp-1216453,FM,1.4887863,0.01424461,0.186098288,-0.400298912,0
16,Fe-Ga-V,mp-1216513,FiM,0.7395118,0.003563582,0.046219487,-0.224449952,0
5,Au-V,mp-1069697,FM,2.3185926,0.027309479,0.46371852,-0.077751368,0
10,B-O-V,mp-18946,FM,4,0.044594898,0.4,-2.726639266,0
3,Br-V,mp-971787,FM,2.9999998,0.036948443,0.999999933,-1.208906697,0
4,Br-O-V,mp-27713,FM,0.9999797,0.011514164,0.249994925,-1.607645724,0
8,Br-V,mp-2757308,FM,4.0000005,0.01390353,0.500000063,-1.039139354,0
8,Br-V,mp-865473,FM,3.9975354,0.013882372,0.499691925,-1.179512766,0
6,Br-O-V,mp-27841,FM,4.0000007,0.035487955,0.666666783,-1.988522312,0
20,Cd-O-V,mp-556857,FM,4.0000007,0.014817334,0.200000035,-2.071688186,0
3,Cl-V,mp-22877,FM,2.9999995,0.042950652,0.999999833,-1.609167692,0
8,Cl-V,mp-28117,FM,4.0000001,0.020990175,0.500000013,-1.523692374,0
20,Cl-V,mp-1205372,FM,4.0000001,0.006534859,0.200000005,-1.298059939,0
6,Cl-O-V,mp-23061,FM,4.0000005,0.039282328,0.66666675,-2.194774984,0
2,Co-V,mp-1002109,FM,1.9552037,0.080966556,0.97760185,-0.14904514,0
12,Co-Ni-V,mp-1102168,FiM,0.8883934,0.006757176,0.074032783,-0.186428413,0
12,As-Co-V,mp-1207799,FiM,3.9413571,0.025612147,0.328446425,-0.420437077,0
12,Co-P-V,mp-1101982,AFM,5.84E-05,4.27E-07,0.00000487,-0.830841368,0
3,Co-Sb-V,mp-4076,FiM,1.0003715,0.020347375,0.333457167,-0.18939749,0
8,Cr-P-V,mp-1216354,FiM,1.5979305,0.015417619,0.199741313,-0.650768274,0
6,F-V,mp-555934,FM,6.0000005,0.080645908,1.000000083,-3.016645405,0
8,F-V,mp-559931,FM,3.9999999,0.040338841,0.499999987,-3.238528049,0
10,F-V,mp-554799,FM,1.9999998,0.015997691,0.19999998,-3.037462301,0
4,Fe-Si-V,mp-4595,FiM,0.8869566,0.020326358,0.22173915,-0.46254781,0
4,Fe-V,mp-866134,FiM,5.4913443,0.113456179,1.372836075,-0.128306728,0
4,Co-Ga-V,mp-22790,FM,1.9991573,0.042731573,0.499789325,-0.327270957,0
4,Ge-Ru-V,mp-865585,FiM,1.008634,0.018768721,0.2521585,-0.364228589,0
16,H-O-V,mp-626787,FM,8.0000004,0.057448066,0.500000025,-2.078761513,0
3,I-V,mp-1018138,FM,2.9999995,0.028716348,0.999999833,-0.74117,0
8,I-V,mp-865493,FM,4,0.011133941,0.5,-0.662163445,0
12,O-V,mp-541404,FM,4.0000001,0.029534089,0.333333342,-2.522468177,0
18,F-O-V,mp-764900,FM,12.0000002,0.060926842,0.666666678,-2.852374581,0
2,Os-V,mp-12778,FiM,0.7966967,0.029023598,0.39834835,-0.33667421,0
20,O-P-V,mp-26728,FM,2.0000002,0.007997853,0.10000001,-2.626824051,0
22,Cl-P-V,mp-27523,FM,2.0000001,0.003265252,0.090909095,-0.983966061,0
24,O-P-V,mp-18835,FM,8.0000008,0.031019567,0.333333367,-2.700694676,0
4,Pd-V,mp-568711,FM,1.5997255,0.027238115,0.399931375,-0.26635406,0
4,Pt-V,mp-372,FM,1.2842996,0.02163111,0.3210749,-0.454551015,0
24,O-Re-V,mp-29931,FM,1.9999999,0.005420742,0.083333329,-2.178052431,0
2,Ru-V,mp-1395,FiM,0.876704,0.03237875,0.438352,-0.306896892,0
6,S-V,mp-1013525,FM,2.0025073,0.018013301,0.333751217,-1.200345002,0
28,O-S-V,mp-22092,FM,4.0000004,0.012254537,0.142857157,-2.098013421,0
24,O-Sb-V,mp-29146,AFM,0.0004726,1.79E-06,0.0000197,-2.235131225,0
3,Se-V,mp-694,FM,1.0761393,0.016669822,0.3587131,-0.833392346,0
12,Ni-Si-V,mp-1095532,FM,2.3661956,0.016420743,0.197182967,-0.596647199,0
4,Os-Si-V,mp-865506,FiM,1.0001561,0.0189906,0.250039025,-0.430694701,0
4,Ru-Si-V,mp-865507,FiM,0.9991827,0.019392068,0.249795675,-0.635114146,0
4,Ru-Sn-V,mp-1187738,FiM,1.0061602,0.01681371,0.25154005,-0.26380767,0
9,Te-V,mp-11687,FM,4.4481468,0.018298075,0.494238533,-0.607788567,0
4,Co-V-Zn,mp-1187698,FiM,1.0715887,0.023270486,0.267897175,-0.113323124,0
4,Rh-V-Zn,mp-865487,FM,0.9556583,0.017740277,0.238914575,-0.472162936,0
88,O-S-W,mp-850781,FM,16.0001762,0.013363914,0.181820184,-1.826233399,0
11,Cl-N-W,mp-570568,FM,1,0.003420615,0.090909091,-0.938161779,0
12,Br-W,mp-1095321,FM,1.9999998,0.005199213,0.16666665,-0.575202937,0
36,Cl-W,mp-27160,FM,5.9999999,0.006058212,0.166666664,-0.944511346,0
10,F-W,mp-1402840,FM,3.9999941,0.024262587,0.39999941,-2.625930304,0
6,O-W,mp-19372,FM,3.9999613,0.053577714,0.666660217,-2.036666525,0
29,B-Co-V,mp-1193908,FiM,18.1176506,0.064224214,0.624746572,-0.226812943,0
68,O-S-V,mp-770389,FM,15.9998929,0.018115058,0.235292543,-2.087677768,0
14,Cd-O-V,mp-18847,FM,7.9996495,0.045980277,0.571403536,-2.23514351,0
14,Co-O-V,mp-758452,FiM,2.0095796,0.012842659,0.1435414,-2.223847636,0
4,Cr-Os-V,mp-865485,FiM,0.077393,0.001458344,0.01934825,-0.324751372,0
22,Cu-O-V,mp-542860,FM,4.0000003,0.013670489,0.181818195,-1.810230955,0
18,Cu-Sb-V,mp-1188322,FM,0.4516322,0.001335668,0.025090678,-0.151637881,0
9,Cu-O-V,mp-2234110,FM,0.9995685,0.008661723,0.111063167,-1.997068422,0
26,Ni-O-V,mp-542151,FM,11.9999975,0.043798124,0.461538365,-1.871799676,0
27,Ni-O-V,mp-28162,FM,6.0000001,0.020739064,0.222222226,-2.115222795,0
40,O-V,mp-21579,FM,31.9970439,0.072919656,0.799926098,-2.534547693,0
24,F-O-V,mp-1648259,FiM,9.0000003,0.030262654,0.375000013,-3.046730803,0
4,Os-Ru-V,mp-971737,FiM,1.5155076,0.0277899,0.3788769,-0.327672464,0
16,O-P-V,mp-19007,FM,9.9998732,0.055668043,0.624992075,-2.605111106,0
4,Re-Ru-V,mp-981365,FiM,0.6720389,0.012306951,0.168009725,-0.363411097,0
28,O-Si-V,mp-772047,FM,24.0000019,0.077284734,0.857142925,-2.639103511,0
18,O-V-W,mp-20312,FM,7.9999956,0.041947531,0.4444442,-2.426564661,0
42,O-V-Zn,mp-1048867,FiM,4,0.00841442,0.095238095,-2.341038291,0
100,Bi-O-V,mp-29058,FM,4.0884366,0.002751234,0.040884366,-2.0005822,0
29,B-Ni-V,mp-1192799,FM,1.3237406,0.004684842,0.045646228,-0.308868395,0
116,Cl-Sb-V,mp-1195122,FM,4.3273266,0.001197248,0.03730454,-1.40218325,0
20,As-V,mp-540701,FiM,4.0503795,0.013394343,0.202518975,-0.6052667,0
8,Au-V,mp-839,FM,4.0672172,0.03558076,0.50840215,-0.08840643,0
8,Ga-V,mp-22568,FM,3.8132901,0.035261535,0.476661263,-0.225729666,0
8,Ge-V,mp-1221,FM,1.2464263,0.011702601,0.155803288,-0.335024653,0
8,Pd-V,mp-1664,AFM,9.30E-05,8.36E-07,0.000011625,-0.153891481,0
7,S-V,mp-1081,FM,2.0155776,0.018422785,0.287939657,-1.356517957,0
7,Se-V,mp-22700,FiM,1.8925252,0.014840763,0.270360743,-0.913763625,0
8,Si-V,mp-2567,FM,1.5797354,0.015375468,0.197466925,-0.4973138,0
32,F-O-V,mp-759536,FiM,10.0000002,0.025297812,0.312500006,-2.955454479,0
14,As-V,mp-2623,AFM,0.0604995,0.000275999,0.004321393,-0.607364222,0
28,Co-N-V,mp-1194044,FM,7.3171311,0.023132623,0.261326111,-0.568298643,0
76,Cr-O-V,mp-1200219,FM,24.1147542,0.020500044,0.317299397,-2.36163001,0
76,Fe-O-V,mp-558525,FM,40.0000003,0.035933181,0.526315793,-2.182783057,0
13,Ga-S-V,mp-4474,FM,5.0000001,0.021856172,0.384615392,-1.223745549,0
13,Ga-Se-V,mp-21504,FM,5.0002083,0.018821889,0.384631408,-0.91265034,0
13,Ge-Se-V,mp-2015720,FM,7.5467327,0.026929555,0.5805179,-0.94955382,0
16,F-O-V,mp-755181,FM,2.9999999,0.015378953,0.187499994,-2.762986812,0
21,C-P-V,mp-29634,FiM,1.7338945,0.007040377,0.082566405,-0.772606939,0
34,Br-S-V,mp-559911,FM,8.0000003,0.009206941,0.235294126,-1.1334651,0
13,Se-V,mp-1207893,FiM,2.0289149,0.007765177,0.156070377,-0.943727521,0
9,Te-V,mp-2026078,FiM,2.9069184,0.014348,0.322990933,-0.531817333,0
9,Te-V,mp-9948,FiM,0.8372198,0.004479533,0.093024422,-0.493302492,0
13,Te-V,mp-1207855,FiM,9.2365601,0.028018425,0.710504623,-0.601765306,0
21,Ni-P-U,mp-504856,FM,5.3137672,0.020569042,0.253036533,-0.650955542,0
24,C-Ni-U,mp-1208034,FiM,7.9762864,0.026586082,0.332345267,-0.155500361,0
7,Ni-Sb-U,mp-1216654,FiM,4.6509876,0.026525719,0.6644268,-0.456697789,0
5,C-Os-U,mp-1069004,FiM,1.8572441,0.024781124,0.37144882,-0.193777117,0
26,O-P-U,mp-4049,FM,7.9999995,0.01967736,0.307692288,-3.236731307,0
5,N-P-U,mp-5381,FM,2.999986,0.036391773,0.5999972,-1.656189823,0
8,P-S-U,mp-37297,FM,10.5082474,0.058710906,1.313530925,-1.314982834,0
32,Pb-S-U,mp-1195074,FM,16,0.021497535,0.5,-1.486116256,0
14,Pd-S-U,mp-5335,FM,8.0000002,0.026848731,0.571428586,-1.594212505,0
5,C-Pt-U,mp-1068685,FM,3.2051829,0.040459669,0.64103658,-0.328621027,0
7,C-Re-U,mp-1025230,FM,1.9463134,0.020317371,0.278044771,-0.177808105,0
36,B-Re-U,mp-1202234,FM,4.1275005,0.010778275,0.114652792,-0.566040956,0
5,C-Rh-U,mp-1069790,FiM,2.6961806,0.035506985,0.53923612,-0.303251201,0
5,C-Ru-U,mp-1069160,FiM,1.850859,0.02487237,0.3701718,-0.238476761,0
20,S-U,mp-22126,FM,23.1800677,0.051383931,1.159003385,-1.919301645,0
5,N-S-U,mp-5739,FM,3.999999,0.047145728,0.7999998,-1.936975293,0
7,Pd-Sb-U,mp-1216580,FM,4.5075056,0.024639978,0.643929371,-0.619416334,0
5,N-Sb-U,mp-5268,FM,2.9999474,0.032226658,0.59998948,-1.529780571,0
20,Se-U,mp-600216,FiM,7.2475213,0.014089137,0.362376065,-1.459530678,0
5,N-Se-U,mp-3048,FM,3.9999991,0.044637957,0.79999982,-1.726242178,0
6,Pt-Si-U,mp-1216606,FM,5.5027607,0.046897655,0.917126783,-0.494002762,0
18,Mo-Si-U,mp-9236,FiM,8.4182831,0.027749909,0.467682394,-0.493861241,0
18,Si-U-W,mp-9278,FiM,8.85961,0.029410085,0.492200556,-0.354770022,0
20,Os-Si-U,mp-1105580,FiM,7.2858014,0.022008063,0.36429007,-0.475731295,0
20,Ru-Si-U,mp-1188211,FiM,7.283407,0.022233217,0.36417035,-0.571459806,0
10,Ir-Sn-U,mp-1095100,FM,7.5034359,0.035366795,0.75034359,-0.526187731,0
20,Pt-Sn-U,mp-1188099,FM,16.6854272,0.038008221,0.83427136,-0.595584946,0
10,Rh-Sn-U,mp-639876,FM,8.5587105,0.040573139,0.85587105,-0.46635175,0
36,Ge-Ta-U,mp-1195976,FM,18.7189789,0.027855669,0.519971636,-0.346037824,0
20,Te-U,mp-619501,FiM,17.9493546,0.027716599,0.89746773,-1.164473795,0
5,N-Te-U,mp-5505,FM,4.0000001,0.041127476,0.80000002,-1.72392479,0
5,O-Te-U,mp-12625,FM,6.0000001,0.059341737,1.20000002,-2.589119901,0
9,Se-Tl-U,mp-1078777,FM,3.9719579,0.015903979,0.441328656,-1.22969498,0
114,U-Zn,mp-680401,FM,34.3275642,0.018607612,0.301118984,-0.064824489,0
38,Al-Fe-U,mp-1208103,FiM,8.1944445,0.013605892,0.215643276,-0.282885394,0
11,Cu-Ge-U,mp-4242,FM,8.0602078,0.040643732,0.732746164,-0.366025671,0
29,Pd-Si-U,mp-630265,FiM,2.6210432,0.0056494,0.0903808,-0.701190033,0
7,C-Si-U,mp-28838,FM,4.7865961,0.042764752,0.683799443,-0.233490274,0
14,As-U,mp-606,FM,12.0000001,0.037761577,0.857142864,-1.092848704,0
12,Co-Si-U,mp-1103185,FiM,4.3073739,0.022075719,0.358947825,-0.433502597,0
20,Co-Sb-U,mp-1188905,FiM,5.9241815,0.01464717,0.296209075,-0.480077148,0
14,Co-Ge-U,mp-20462,FM,1.7489162,0.007521976,0.124922586,-0.335672987,0
24,B-Co-U,mp-505344,FiM,6.775198,0.023269244,0.282299917,-0.349121957,0
18,Cr-Sb-U,mp-1189121,FM,21.0088453,0.048195475,1.167158072,-0.345716482,0
24,Cu-S-U,mp-619067,FiM,12.0000001,0.025336748,0.500000004,-1.420240811,0
24,Cu-Se-U,mp-541587,FiM,12.0035927,0.022141475,0.500149696,-1.186467961,0
12,Fe-Si-U,mp-27609,FiM,2.3128073,0.011742413,0.192733942,-0.40511395,0
4,Ge-U,mp-972422,FM,2.0738762,0.02630149,0.51846905,-0.188949811,0
18,Nb-Sb-U,mp-570831,FM,17.0270449,0.036814113,0.945946939,-0.596612333,0
20,Ni-Sb-U,mp-504640,FiM,12.0000001,0.028719166,0.600000005,-0.519725933,0
22,O-U,mp-560402,FM,3.9999989,0.011895982,0.181818132,-3.70968054,0
6,P-Se-U,mp-1216742,FiM,2.9244888,0.020159683,0.4874148,-1.07599418,0
14,P-U,mp-787,FM,11.9999948,0.042121324,0.857142486,-1.212284067,0
32,S-U,mp-22536,FM,31.9998363,0.044822757,0.999994884,-1.908273815,0
14,Sb-U,mp-1975094,FM,13.3660948,0.033898058,0.954721057,-0.628167405,0
20,Pt-Sb-U,mp-1188604,FM,12.0000352,0.025816556,0.60000176,-0.608059984,0
20,Rh-Sb-U,mp-971830,FiM,7.6233367,0.017245434,0.381166835,-0.6028038,0
8,Si-U,mp-1078858,FM,3.3257133,0.021817074,0.415714163,-0.270353909,0
18,Pt-Si-U,mp-1217211,FM,12.2250558,0.035123483,0.679169767,-0.738530254,0
10,Sn-U,mp-1205645,FM,7.2008332,0.028512284,0.72008332,-0.1265495,0
18,Sb-Ta-U,mp-1207922,FM,17.0765997,0.037015408,0.948699983,-0.547349319,0
18,Ge-Ti-U,mp-541856,FiM,12.4038786,0.034043285,0.689104367,-0.547752478,0
18,Sb-Ti-U,mp-21227,FM,16.7074718,0.036260402,0.928192878,-0.689568599,0
34,F-Tl-U,mp-1208070,FM,12.0000001,0.024240116,0.352941179,-3.823567011,0
18,Sb-U-V,mp-1205406,FM,17.7201058,0.04050813,0.984450322,-0.383856654,0
17,As-Ru-U,mp-505683,FiM,8.123487,0.027901151,0.477852176,-0.734922297,0
56,B-Be-U,mp-1216800,FM,9.3372798,0.017907153,0.166737139,-0.082438358,0
17,Ga-Ni-U,mp-1207934,FM,10.8398171,0.034329656,0.6376363,-0.26693799,0
17,Ga-Pd-U,mp-641564,AFM,0.0031625,9.87E-06,0.000186029,-0.479080864,0
17,Ga-Rh-U,mp-570928,FM,10.5024906,0.032874162,0.617793565,-0.316541815,0
35,Ga-Pt-U,mp-1199505,FM,8.0312432,0.013126733,0.229464091,-0.586345069,0
17,Ge-Os-U,mp-1189490,FiM,3.5872474,0.012361327,0.211014553,-0.355816326,0
44,N-U,mp-32590,FM,11.9999949,0.01990637,0.272727157,-1.739992971,0
17,Re-Si-U,mp-504442,FM,2.357082,0.00845673,0.138651882,-0.447710505,0
17,Si-Tc-U,mp-20471,FiM,2.9656019,0.010763634,0.174447171,-0.614347798,0
17,Ge-Tc-U,mp-541504,FiM,2.5365195,0.008808161,0.149207029,-0.492127658,0
11,O-Te-U,mp-28939,FM,10.0006851,0.045434752,0.909153191,-2.498040118,0
78,B-Mo-U,mp-662590,FM,3.1986437,0.003915181,0.041008253,-0.556791338,0
36,Cl-O-U,mp-1216990,FiM,5.9999997,0.010350877,0.166666658,-3.628420811,0
20,P-Se-U,mp-1100961,FM,27.234428,0.057196772,1.3617214,-1.09098173,0
10,P-S-U,mp-1216840,FM,10.3566378,0.05018907,1.03566378,-1.500839731,0
32,C-Re-U,mp-680561,FM,14.9932777,0.035085913,0.468539928,-0.17899064,0
106,Al-Cr-U,mp-1201364,FiM,27.6235287,0.015489583,0.260599327,-0.15358597,0
106,Al-Mo-U,mp-1202283,FiM,29.9122658,0.016222327,0.282191187,-0.198552458,0
106,Al-U-W,mp-1205254,FiM,29.5209363,0.016014625,0.278499399,-0.159581998,0
110,Co-Si-U,mp-569882,FM,1.4090881,0.001017318,0.012809892,-0.499585392,0
42,Cu-S-U,mp-28356,FM,23.9968842,0.027354742,0.571354386,-1.552225815,0
29,Fe-Si-U,mp-1125186,FM,0.2397642,0.00061166,0.008267731,-0.379148868,0
55,Fe-P-U,mp-1204195,FiM,1.8044564,0.00270485,0.032808298,-0.718809304,0
106,Al-Nb-U,mp-1208218,FM,32.8037672,0.017396752,0.309469502,-0.204750794,0
39,P-Rh-U,mp-1217510,FM,3.5536447,0.005893013,0.091119095,-0.835085048,0
46,Rh-S-U,mp-1195848,FM,23.9978878,0.02170166,0.521693213,-1.599065581,0
106,Al-Ta-U,mp-1208288,FM,32.9805643,0.017481626,0.311137399,-0.180432141,0
26,Co-S-U,mp-1192708,FM,17,0.029784994,0.653846154,-1.720469015,0
26,Co-Se-U,mp-1192855,FiM,0.9974064,0.001517173,0.038361785,-1.398149327,0
26,Cr-S-U,mp-540544,FM,20,0.034573747,0.769230769,-1.704918087,0
26,Cr-Se-U,mp-1192655,FM,20.0000002,0.030057104,0.769230777,-1.424708614,0
